node_id,lon,lat,elevation,node_type,zone_id,lon_r,lat_r
3681,75.8988728396602,17.626974544456814,443.7645889039745,junction,zone_5,75.8989,17.627
3682,75.89890317984936,17.6406066810594,463.1831425899524,junction,zone_5,75.8989,17.6406
3683,75.89887436466529,17.642174282924124,447.1079997471995,junction,zone_5,75.8989,17.6422
3684,75.8989371041426,17.644456225632627,460.3217938966662,junction,zone_5,75.8989,17.6445
3685,75.89892387294503,17.646261648186925,456.9734466452299,junction,zone_6,75.8989,17.6463
3686,75.8989049804457,17.64774582553513,467.8743415163506,junction,zone_6,75.8989,17.6477
3687,75.89892712386418,17.64820890766124,451.61967553925945,junction,zone_6,75.8989,17.6482
3688,75.89894971907236,17.670300748811368,441.9849556650332,junction,zone_1,75.8989,17.6703
3689,75.89887500184143,17.675905571423634,440.5746645665376,junction,zone_1,75.8989,17.6759
3690,75.89894009111627,17.67599853003884,464.8057568291826,junction,zone_1,75.8989,17.676
3691,75.89886822978143,17.677742138878337,455.74206912984295,junction,zone_1,75.8989,17.6777
3692,75.89890098376551,17.67879483723408,463.25732155504846,junction,zone_1,75.8989,17.6788
3693,75.89888944794453,17.67912254950306,447.0327680003454,junction,zone_1,75.8989,17.6791
3694,75.89887591115378,17.679169078923767,450.352512365397,junction,zone_1,75.8989,17.6792
3695,75.89887560525838,17.688408824170526,440.90311616633954,junction,zone_1,75.8989,17.6884
3696,75.899047147146,17.61014602689897,468.8447697372234,junction,zone_5,75.899,17.6101
3697,75.89900134102913,17.626301134120165,460.0360372010244,junction,zone_5,75.899,17.6263
3698,75.89897005180437,17.628114234117,467.9961526327792,junction,zone_5,75.899,17.6281
3699,75.89899874791327,17.633673297988697,447.96489222287215,junction,zone_5,75.899,17.6337
3700,75.8989607331136,17.634600883029325,458.3439083367698,junction,zone_5,75.899,17.6346
3701,75.89895842388947,17.641033521751392,460.3549990487791,junction,zone_5,75.899,17.641
3702,75.89898685569749,17.642049822594213,449.52649100772766,junction,zone_5,75.899,17.642
3703,75.89899137781211,17.642711043092827,465.4432770504689,junction,zone_5,75.899,17.6427
3704,75.89901253704616,17.64588267502719,468.41484388700746,junction,zone_6,75.899,17.6459
3705,75.89899861865342,17.646768064941725,466.54565353088014,junction,zone_6,75.899,17.6468
3706,75.89901763742284,17.675811727144264,462.1720092781812,junction,zone_1,75.899,17.6758
3707,75.8990325690186,17.676006284692125,448.32394039174864,junction,zone_1,75.899,17.676
3708,75.89895284312759,17.676716216032485,448.44848126316896,junction,zone_1,75.899,17.6767
3709,75.89896255321692,17.67879937030209,468.9008096133811,junction,zone_1,75.899,17.6788
3710,75.89895474153572,17.679082904689555,440.3085348780708,junction,zone_1,75.899,17.6791
3711,75.89903782648483,17.67916279048594,461.4814991972643,junction,zone_1,75.899,17.6792
3712,75.89901362652436,17.67995513689896,461.18738487665786,junction,zone_1,75.899,17.68
3713,75.8990037260127,17.688211642899663,458.6806862284939,junction,zone_1,75.899,17.6882
3714,75.8989541836008,17.689269182238256,469.703265382606,junction,zone_1,75.899,17.6893
3715,75.89906321035774,17.610141158366154,449.3563830729117,junction,zone_5,75.8991,17.6101
3716,75.89914880363162,17.61046743329527,450.1991559137974,junction,zone_5,75.8991,17.6105
3717,75.89909591525718,17.622903861671286,442.3681820883967,junction,zone_5,75.8991,17.6229
3718,75.89906935373705,17.623695882043187,453.2839440963121,junction,zone_5,75.8991,17.6237
3719,75.89905098608588,17.63318121558115,447.8314557870455,junction,zone_5,75.8991,17.6332
3720,75.89905093461873,17.63361815520405,450.30160106532935,junction,zone_5,75.8991,17.6336
3721,75.89912085984908,17.64144163718906,465.0371537076688,junction,zone_5,75.8991,17.6414
3722,75.89913648092258,17.645019532271903,468.06453540582487,junction,zone_6,75.8991,17.645
3723,75.89905850746817,17.646292927349833,445.5719921601556,junction,zone_6,75.8991,17.6463
3724,75.89913069469024,17.67572902092696,451.175267946604,junction,zone_1,75.8991,17.6757
3725,75.89906957480805,17.67584548841068,467.8589168634618,junction,zone_1,75.8991,17.6758
3726,75.89912900505874,17.678437366010073,441.8542538206767,junction,zone_1,75.8991,17.6784
3727,75.89911296565816,17.67991511593536,442.7708158433414,junction,zone_1,75.8991,17.6799
3728,75.89914244719205,17.679964684480563,444.8837296761869,junction,zone_1,75.8991,17.68
3729,75.89914028526438,17.680378020916876,457.85638502380624,junction,zone_1,75.8991,17.6804
3730,75.89908622990541,17.681009169770434,444.51416813018,junction,zone_1,75.8991,17.681
3731,75.89911433674278,17.681378096982783,469.042291443522,junction,zone_1,75.8991,17.6814
3732,75.89913671784689,17.686598791015182,453.4014358177556,junction,zone_1,75.8991,17.6866
3733,75.89913603004175,17.687665396573628,455.045538810505,junction,zone_1,75.8991,17.6877
3734,75.89905365508714,17.689309319181014,447.3997584741622,junction,zone_2,75.8991,17.6893
3735,75.89922359232422,17.623903966762086,454.128807573042,junction,zone_5,75.8992,17.6239
3736,75.89917718274518,17.645736452855633,459.8574089791104,junction,zone_6,75.8992,17.6457
3737,75.89919071465212,17.64629232094687,462.53531410862126,junction,zone_6,75.8992,17.6463
3738,75.89920991326942,17.64780427428835,462.61604248129737,junction,zone_6,75.8992,17.6478
3739,75.89916401878335,17.648197018177882,457.3367333808226,junction,zone_6,75.8992,17.6482
3740,75.89923740226635,17.663645175934047,467.1307932498157,junction,zone_7,75.8992,17.6636
3741,75.89922446083577,17.66386810976104,464.5222354191833,junction,zone_7,75.8992,17.6639
3742,75.8992146542982,17.664054598725933,462.7114434409588,junction,zone_7,75.8992,17.6641
3743,75.89918107349841,17.670244699621318,441.6681656504138,junction,zone_1,75.8992,17.6702
3744,75.8991789619972,17.67317090597602,440.2063388665895,junction,zone_1,75.8992,17.6732
3745,75.89923331595436,17.67878074493548,446.37341831586417,junction,zone_1,75.8992,17.6788
3746,75.89917563372566,17.681695566076773,459.9057078174036,junction,zone_1,75.8992,17.6817
3747,75.89924574702924,17.682420213064415,452.3359246664764,junction,zone_1,75.8992,17.6824
3748,75.89920114914253,17.687471364979732,452.07218777897936,junction,zone_1,75.8992,17.6875
3749,75.89916609378216,17.687672625584508,466.5376066468884,junction,zone_1,75.8992,17.6877
3750,75.89920854868438,17.688667709333085,466.8668854439552,junction,zone_1,75.8992,17.6887
3751,75.89915620661718,17.68887827451234,467.2752579216076,junction,zone_1,75.8992,17.6889
3752,75.8992722270768,17.622211934613524,449.4163422954508,junction,zone_5,75.8993,17.6222
3753,75.89928864780082,17.623651689808423,460.73167438217786,junction,zone_5,75.8993,17.6237
3754,75.8993404176111,17.633629063220077,448.1489954382311,junction,zone_5,75.8993,17.6336
3755,75.899300106104,17.634612648464262,445.7182949922335,junction,zone_5,75.8993,17.6346
3756,75.8992994893135,17.634934557519202,445.5389737204211,junction,zone_5,75.8993,17.6349
3757,75.89929054201475,17.642063240069135,450.2632286259078,junction,zone_5,75.8993,17.6421
3758,75.89927516698012,17.643840111061287,452.89872859339465,junction,zone_5,75.8993,17.6438
3759,75.8993206918543,17.646780802628435,464.928475131652,junction,zone_6,75.8993,17.6468
3760,75.89931835444902,17.650269145525712,443.5967328041814,junction,zone_6,75.8993,17.6503
3761,75.89931651112073,17.662741797594446,462.0477754218469,junction,zone_7,75.8993,17.6627
3762,75.89932389511895,17.66278527065228,455.9436474256792,junction,zone_7,75.8993,17.6628
3763,75.89929768588054,17.66301291056749,448.63836028027976,junction,zone_7,75.8993,17.663
3764,75.89927941753588,17.663200758706502,454.7845875359847,junction,zone_7,75.8993,17.6632
3765,75.89926189177245,17.663415988687927,448.9982620933107,junction,zone_7,75.8993,17.6634
3766,75.89934436435304,17.664843427078715,457.8824586571492,junction,zone_1,75.8993,17.6648
3767,75.89932514883473,17.674002579577174,453.01531768565735,junction,zone_1,75.8993,17.674
3768,75.89929707733364,17.67674981193473,444.9321658723664,junction,zone_1,75.8993,17.6767
3769,75.89931750486267,17.67675040126258,443.4974922366709,junction,zone_1,75.8993,17.6768
3770,75.89932156222477,17.679165773669897,456.4008704621639,junction,zone_1,75.8993,17.6792
3771,75.89930913258092,17.680026038579538,467.0723909985831,junction,zone_1,75.8993,17.68
3772,75.89926423504828,17.68207160856448,450.3187305967306,junction,zone_1,75.8993,17.6821
3773,75.89933695422832,17.68237625010239,461.9900032166787,junction,zone_1,75.8993,17.6824
3774,75.89936134064072,17.611393214658413,459.759840648193,junction,zone_5,75.8994,17.6114
3775,75.89939774127566,17.632132473372128,467.9466474292845,junction,zone_5,75.8994,17.6321
3776,75.89936013548702,17.63320465718331,464.62943051897423,junction,zone_5,75.8994,17.6332
3777,75.89943292725073,17.64429074664667,456.9981577671639,junction,zone_5,75.8994,17.6443
3778,75.89938672108332,17.64636003738211,459.7109149470232,junction,zone_6,75.8994,17.6464
3779,75.89941692855561,17.64796423671556,466.95159399752106,junction,zone_6,75.8994,17.648
3780,75.89943272875996,17.649804712482435,451.9855635376081,junction,zone_6,75.8994,17.6498
3781,75.89936953506421,17.664283309399785,449.8038411757333,junction,zone_1,75.8994,17.6643
3782,75.89938996795203,17.673962395893756,440.3243325090559,junction,zone_1,75.8994,17.674
3783,75.89942847034048,17.67675833804981,464.79653222574393,junction,zone_1,75.8994,17.6768
3784,75.8994063480177,17.67783189872125,464.02942101210095,junction,zone_1,75.8994,17.6778
3785,75.8993819590643,17.680072356977103,443.1336355430045,junction,zone_1,75.8994,17.6801
3786,75.89940129113236,17.68015264485903,457.305721433981,junction,zone_1,75.8994,17.6802
3787,75.89936017239383,17.68236849274179,453.9194509450066,junction,zone_1,75.8994,17.6824
3788,75.89943862044824,17.6877381560546,443.5612728652733,junction,zone_1,75.8994,17.6877
3789,75.8994168119892,17.68893292631457,469.4170468118217,junction,zone_2,75.8994,17.6889
3790,75.89949100615645,17.63756531044148,446.44087662390064,junction,zone_5,75.8995,17.6376
3791,75.8995107037917,17.63905398281292,442.01702540271685,junction,zone_5,75.8995,17.6391
3792,75.89951380941507,17.639426294626293,457.8454213850573,junction,zone_5,75.8995,17.6394
3793,75.899512437332,17.63973213645804,462.166000313991,junction,zone_5,75.8995,17.6397
3794,75.89947633997497,17.641303653880136,440.9733033814156,junction,zone_5,75.8995,17.6413
3795,75.89954171816152,17.642755829083622,459.7615291618106,junction,zone_5,75.8995,17.6428
3796,75.89948792805343,17.645961500093858,455.9687562785437,junction,zone_6,75.8995,17.646
3797,75.89953678871737,17.64770209931492,443.0979502662515,junction,zone_6,75.8995,17.6477
3798,75.89946682664983,17.648029928099465,445.17571630839086,junction,zone_6,75.8995,17.648
3799,75.89945859402134,17.677484940406924,457.0392289194824,junction,zone_1,75.8995,17.6775
3800,75.89948400481393,17.67903524896665,448.89072840539865,junction,zone_1,75.8995,17.679
3801,75.89951549291179,17.67910262433983,468.14947185953946,junction,zone_1,75.8995,17.6791
3802,75.89947916999269,17.68139821886562,464.5622068845215,junction,zone_1,75.8995,17.6814
3803,75.89952878404176,17.683697133326618,469.5070161954099,junction,zone_1,75.8995,17.6837
3804,75.89945783712923,17.687742776790376,447.7901251685124,junction,zone_1,75.8995,17.6877
3805,75.89947115530919,17.68872512648581,469.0917089839393,junction,zone_2,75.8995,17.6887
3806,75.89964821013136,17.624422838843643,452.9370160937468,junction,zone_5,75.8996,17.6244
3807,75.89960469809384,17.633629006646046,450.4255638594127,junction,zone_5,75.8996,17.6336
3808,75.89964056402123,17.634184373952067,441.5104858090806,junction,zone_5,75.8996,17.6342
3809,75.89963533773555,17.634367602481433,441.58295773578806,junction,zone_5,75.8996,17.6344
3810,75.8996281028636,17.634621250018835,460.7603376783997,junction,zone_5,75.8996,17.6346
3811,75.89960596496081,17.643758021808594,453.73786983302085,junction,zone_5,75.8996,17.6438
3812,75.89959820437073,17.64438685320187,446.7956487810832,junction,zone_5,75.8996,17.6444
3813,75.89957875179073,17.646333502394146,458.41910918975697,junction,zone_6,75.8996,17.6463
3814,75.89956324062202,17.646675619743913,447.58574354750334,junction,zone_6,75.8996,17.6467
3815,75.8996390292073,17.659832729153678,457.3289526303327,junction,zone_7,75.8996,17.6598
3816,75.89958931744064,17.67025939388268,450.7762624094807,junction,zone_1,75.8996,17.6703
3817,75.89956990166232,17.67228752671262,464.7065667983546,junction,zone_1,75.8996,17.6723
3818,75.89956737851035,17.672358485198156,464.6208848230034,junction,zone_1,75.8996,17.6724
3819,75.89960070586882,17.672635977750488,454.3205119436721,junction,zone_1,75.8996,17.6726
3820,75.89964051643264,17.674709182847952,450.5245732800505,junction,zone_1,75.8996,17.6747
3821,75.8995569547196,17.675894154096948,450.8767938967728,junction,zone_1,75.8996,17.6759
3822,75.89960836466504,17.678505706174086,464.1714357700465,junction,zone_1,75.8996,17.6785
3823,75.899605872353,17.678656961898778,449.84538448392834,junction,zone_1,75.8996,17.6787
3824,75.8995654681067,17.681393156953224,446.2717812112054,junction,zone_1,75.8996,17.6814
3825,75.89957811931497,17.68623835144895,442.5406502562592,junction,zone_1,75.8996,17.6862
3826,75.89961657710802,17.68825272504137,454.0007936265322,junction,zone_1,75.8996,17.6883
3827,75.8996132833534,17.68875367506871,454.4639629675953,junction,zone_1,75.8996,17.6888
3828,75.89960086920334,17.688976311803707,465.2272613120872,junction,zone_2,75.8996,17.689
3829,75.89971834102063,17.61107592146726,446.6371608933819,junction,zone_5,75.8997,17.6111
3830,75.89966151291492,17.6244922407743,451.429738210052,junction,zone_5,75.8997,17.6245
3831,75.89966912549454,17.63318303534005,464.25217216681074,junction,zone_5,75.8997,17.6332
3832,75.89966641936843,17.633277909665107,464.7087083224692,junction,zone_5,75.8997,17.6333
3833,75.8996597427779,17.633511984807555,451.53833227936303,junction,zone_5,75.8997,17.6335
3834,75.89969723717815,17.63964252253518,453.7737206986004,junction,zone_5,75.8997,17.6396
3835,75.89974451158918,17.640028634688637,449.0985767254785,junction,zone_5,75.8997,17.64
3836,75.89974471818162,17.64259350106692,467.97664635257934,junction,zone_5,75.8997,17.6426
3837,75.89965634244587,17.642780958145128,443.5593129722474,junction,zone_5,75.8997,17.6428
3838,75.89973102730505,17.642965591819888,468.0124826900441,junction,zone_5,75.8997,17.643
3839,75.89974124684035,17.644772880661346,460.5159935550603,junction,zone_6,75.8997,17.6448
3840,75.89973755740263,17.646184100511572,455.9471645806019,junction,zone_6,75.8997,17.6462
3841,75.89966653686075,17.65336048695337,440.97977182353486,junction,zone_6,75.8997,17.6534
3842,75.89968624921194,17.653642737484702,454.26788575466026,junction,zone_6,75.8997,17.6536
3843,75.89971685897542,17.659902787995286,452.232443150082,junction,zone_7,75.8997,17.6599
3844,75.8997454373888,17.668534084476917,444.83656435925366,junction,zone_1,75.8997,17.6685
3845,75.89971434438401,17.67441440497718,459.6922881050197,junction,zone_1,75.8997,17.6744
3846,75.89966766236779,17.6744872291777,469.1345272210486,junction,zone_1,75.8997,17.6745
3847,75.89968271868207,17.67462909509425,456.86566433193576,junction,zone_1,75.8997,17.6746
3848,75.89968837298626,17.67844639742044,461.4425982933184,junction,zone_1,75.8997,17.6784
3849,75.89966646828616,17.67990467958867,442.0535135769805,junction,zone_1,75.8997,17.6799
3850,75.89965735343701,17.683577708350953,452.53000987450986,junction,zone_1,75.8997,17.6836
3851,75.89973630884059,17.683980753684356,443.4907545549349,junction,zone_1,75.8997,17.684
3852,75.89971593318279,17.68629832729982,458.3838750660953,junction,zone_1,75.8997,17.6863
3853,75.89973395152236,17.68780744858835,468.1544647464247,junction,zone_1,75.8997,17.6878
3854,75.89966133655695,17.688765567766865,459.8533319741492,junction,zone_2,75.8997,17.6888
3855,75.89978214996972,17.610739708959144,442.30409144943263,junction,zone_5,75.8998,17.6107
3856,75.89983279814705,17.611397585599633,450.6399861495525,junction,zone_5,75.8998,17.6114
3857,75.89980052038781,17.611734223017113,456.5199013832256,junction,zone_5,75.8998,17.6117
3858,75.89983076933093,17.621632670888033,452.0962326839976,junction,zone_5,75.8998,17.6216
3859,75.89979618329988,17.62936821175747,465.0093203142552,junction,zone_5,75.8998,17.6294
3860,75.89978668052161,17.62998361028053,464.4401301412997,junction,zone_5,75.8998,17.63
3861,75.89982628191807,17.63193554330049,458.3549306030967,junction,zone_5,75.8998,17.6319
3862,75.8998422187256,17.642160432663918,451.2037383539812,junction,zone_5,75.8998,17.6422
3863,75.89976318158571,17.64629461096146,447.6600912128973,junction,zone_6,75.8998,17.6463
3864,75.89976445731862,17.646640438828808,443.1762295463938,junction,zone_6,75.8998,17.6466
3865,75.8998321948115,17.647805228166686,450.64693050459664,junction,zone_6,75.8998,17.6478
3866,75.89979097243648,17.65344186823211,452.3951755162316,junction,zone_6,75.8998,17.6534
3867,75.89979969373668,17.66723354841035,460.2746877531222,junction,zone_1,75.8998,17.6672
3868,75.89984709900348,17.66843196384954,459.7447947289272,junction,zone_1,75.8998,17.6684
3869,75.89984042909799,17.668507520172465,442.1032441892377,junction,zone_1,75.8998,17.6685
3870,75.89975169589074,17.670430266336574,451.85777946293473,junction,zone_1,75.8998,17.6704
3871,75.89979788276652,17.674252968275812,445.4533660165209,junction,zone_1,75.8998,17.6743
3872,75.89984107135518,17.674429939308297,444.7043811595042,junction,zone_1,75.8998,17.6744
3873,75.89977298428177,17.674617769724108,464.8190644921174,junction,zone_1,75.8998,17.6746
3874,75.89978680306837,17.6767592887225,441.25745650148775,junction,zone_1,75.8998,17.6768
3875,75.89984853377,17.681337654719243,452.5754862770637,junction,zone_1,75.8998,17.6813
3876,75.89982510735894,17.681675761673098,445.0461096729956,junction,zone_1,75.8998,17.6817
3877,75.89984400836136,17.68200150998639,466.37990647035423,junction,zone_1,75.8998,17.682
3878,75.89982571995048,17.688806258052843,456.7112153982511,junction,zone_2,75.8998,17.6888
3879,75.8997847133067,17.68902152529086,446.9414190913054,junction,zone_2,75.8998,17.689
3880,75.8998121209778,17.6891207998422,455.0728186149913,junction,zone_2,75.8998,17.6891
3881,75.89986727522486,17.611043604326085,461.9445907910935,junction,zone_5,75.8999,17.611
3882,75.89987077712726,17.645126009515973,468.743540267583,junction,zone_6,75.8999,17.6451
3883,75.89993972889033,17.645726181434917,446.6133801273626,junction,zone_6,75.8999,17.6457
3884,75.89987558166932,17.647926281000387,466.5854531638804,junction,zone_6,75.8999,17.6479
3885,75.89990211995692,17.653392000280217,468.0291234250247,junction,zone_6,75.8999,17.6534
3886,75.89990019211663,17.66588349888518,467.492616335962,junction,zone_1,75.8999,17.6659
3887,75.89990439532656,17.665976610990356,459.0624307058573,junction,zone_1,75.8999,17.666
3888,75.89993850131704,17.666808770923897,458.8946196330412,junction,zone_1,75.8999,17.6668
3889,75.89994981841906,17.667246722150086,452.0963189955147,junction,zone_1,75.8999,17.6672
3890,75.89985167235974,17.66835668864495,462.57193646911367,junction,zone_1,75.8999,17.6684
3891,75.8998525958857,17.679053818890345,455.938820550528,junction,zone_1,75.8999,17.6791
3892,75.89986017074358,17.680632529585218,460.3231421368488,junction,zone_1,75.8999,17.6806
3893,75.89985350003226,17.68103673110624,452.85373711546384,junction,zone_1,75.8999,17.681
3894,75.89990857575768,17.681737322456197,461.9448939212942,junction,zone_1,75.8999,17.6817
3895,75.89994124183012,17.682332622402384,464.7341455281365,junction,zone_1,75.8999,17.6823
3896,75.89986383614414,17.683542361818024,444.39308769808446,junction,zone_1,75.8999,17.6835
3897,75.89989370791746,17.687844792020005,464.98789146722686,junction,zone_1,75.8999,17.6878
3898,75.89997935664788,17.610750302708368,456.2088959537092,junction,zone_5,75.9,17.6108
3899,75.90002579962471,17.610920075999843,465.33997727270673,junction,zone_5,75.9,17.6109
3900,75.9000496173464,17.611004037854457,452.9390511902304,junction,zone_5,75.9,17.611
3901,75.89998730297884,17.612099474351858,451.3712145614911,junction,zone_5,75.9,17.6121
3902,75.89996728520363,17.62489088400616,467.4518219755167,junction,zone_5,75.9,17.6249
3903,75.90002772254812,17.628954783800204,447.535078026452,junction,zone_5,75.9,17.629
3904,75.90003432144901,17.629360353531798,465.3263697585843,junction,zone_5,75.9,17.6294
3905,75.89995966478585,17.630647786192736,454.5206171752821,junction,zone_5,75.9,17.6306
3906,75.8999616590464,17.633724595058627,455.4228632765378,junction,zone_5,75.9,17.6337
3907,75.90004020108648,17.641827727731187,449.2540484446845,junction,zone_6,75.9,17.6418
3908,75.89997100558024,17.643860755928312,457.1912660185705,junction,zone_5,75.9,17.6439
3909,75.89997165905146,17.64539161526703,449.7563358882864,junction,zone_6,75.9,17.6454
3910,75.8999613506246,17.647255200878437,441.1780824272496,junction,zone_6,75.9,17.6473
3911,75.90004436175553,17.653177394592483,448.1599581603307,junction,zone_6,75.9,17.6532
3912,75.90002069518411,17.664895821574802,440.1913713021977,junction,zone_1,75.9,17.6649
3913,75.9000186943527,17.665892894068232,469.3506436117057,junction,zone_1,75.9,17.6659
3914,75.89999533835861,17.666101945037923,468.9724162945925,junction,zone_1,75.9,17.6661
3915,75.8999648035743,17.66653125407164,451.85465892416914,junction,zone_1,75.9,17.6665
3916,75.89996708205935,17.66722654678216,461.85112563018936,junction,zone_1,75.9,17.6672
3917,75.89998036129633,17.668450066743787,450.3741829523128,junction,zone_1,75.9,17.6685
3918,75.89998578786859,17.678537888979413,460.1327947125793,junction,zone_1,75.9,17.6785
3919,75.90001640212704,17.67872457121303,464.1629012913794,junction,zone_1,75.9,17.6787
3920,75.89997970963219,17.686552365318303,468.4026873407672,junction,zone_1,75.9,17.6866
3921,75.90000836206856,17.68694697342152,452.00636827549016,junction,zone_1,75.9,17.6869
3922,75.9001186349098,17.6106759920341,463.4989394886815,junction,zone_5,75.9001,17.6107
3923,75.90008551521221,17.611130584274328,447.9778535189636,junction,zone_5,75.9001,17.6111
3924,75.90013977542208,17.6113298854182,469.7099691138095,junction,zone_5,75.9001,17.6113
3925,75.9000845300169,17.612058645625037,440.77308796293056,junction,zone_5,75.9001,17.6121
3926,75.90014112570762,17.629356829047257,458.1058641950336,junction,zone_5,75.9001,17.6294
3927,75.90011952127583,17.633285228148758,459.78517944953984,junction,zone_5,75.9001,17.6333
3928,75.90013065273737,17.633512391299046,460.6413667122239,junction,zone_5,75.9001,17.6335
3929,75.90010262682675,17.634365520278678,443.6116273636727,junction,zone_5,75.9001,17.6344
3930,75.90008117993818,17.6346330634913,468.1558935041939,junction,zone_5,75.9001,17.6346
3931,75.90009065354639,17.639227736114943,445.4354983715025,junction,zone_5,75.9001,17.6392
3932,75.9001233742836,17.641787371981348,458.6826020971952,junction,zone_5,75.9001,17.6418
3933,75.90011763945579,17.642069788792828,446.6802823736925,junction,zone_5,75.9001,17.6421
3934,75.90009083512598,17.644214580019398,449.21649251063815,junction,zone_5,75.9001,17.6442
3935,75.90013496219129,17.645814281933696,456.3937562518437,junction,zone_6,75.9001,17.6458
3936,75.90007549407684,17.64609285156358,452.5158025569373,junction,zone_6,75.9001,17.6461
3937,75.90013249021602,17.646247649958564,444.8067680292952,junction,zone_6,75.9001,17.6462
3938,75.90012762819202,17.646272717364763,445.1280920726255,junction,zone_6,75.9001,17.6463
3939,75.90009268794982,17.661328628961325,452.544343644884,junction,zone_7,75.9001,17.6613
3940,75.90008226048133,17.666071066997166,462.718489348265,junction,zone_1,75.9001,17.6661
3941,75.90012193816465,17.67789505444607,466.9389394054336,junction,zone_1,75.9001,17.6779
3942,75.90008945996708,17.678426038778465,442.5238298677815,junction,zone_1,75.9001,17.6784
3943,75.90014428924763,17.678487674758905,451.7931172267821,junction,zone_1,75.9001,17.6785
3944,75.90014995229944,17.684066917005737,443.0073669116863,junction,zone_1,75.9001,17.6841
3945,75.90009893098987,17.6860277830467,440.49777441897794,junction,zone_1,75.9001,17.686
3946,75.90005541454303,17.688961171370742,459.8515604793187,junction,zone_2,75.9001,17.689
3947,75.90017595441465,17.6108806596669,458.0734832589976,junction,zone_5,75.9002,17.6109
3948,75.90022274786944,17.611641273173973,444.8905734144466,junction,zone_5,75.9002,17.6116
3949,75.90018195010964,17.624297537597634,447.0143849927919,junction,zone_5,75.9002,17.6243
3950,75.90016355498695,17.624863179456508,440.7112326093355,junction,zone_5,75.9002,17.6249
3951,75.90019376803367,17.626734580103335,465.0484161708321,junction,zone_5,75.9002,17.6267
3952,75.90023414976854,17.628069873580014,469.2407178814565,junction,zone_5,75.9002,17.6281
3953,75.90024416099989,17.628933048829207,444.0637861038407,junction,zone_5,75.9002,17.6289
3954,75.90024885087857,17.62935327411452,446.94425641295896,junction,zone_5,75.9002,17.6294
3955,75.9001509073187,17.629943439812816,466.052285718408,junction,zone_5,75.9002,17.6299
3956,75.900240802813,17.6300446022038,467.79391393868553,junction,zone_5,75.9002,17.63
3957,75.90015685964497,17.63161767173087,452.5888214842043,junction,zone_5,75.9002,17.6316
3958,75.90023863262938,17.634945915983565,441.5186741680722,junction,zone_5,75.9002,17.6349
3959,75.90019187238167,17.635002462720532,441.18175501078457,junction,zone_5,75.9002,17.635
3960,75.90020538584609,17.63597486622277,457.2184959820703,junction,zone_5,75.9002,17.636
3961,75.90024699896432,17.63781129200237,451.7868532667954,junction,zone_5,75.9002,17.6378
3962,75.90017774571129,17.639478957434232,440.85957282732966,junction,zone_5,75.9002,17.6395
3963,75.90019410991582,17.640409718038985,457.4975717693767,junction,zone_5,75.9002,17.6404
3964,75.9002381084671,17.64242551216996,440.3390760976706,junction,zone_5,75.9002,17.6424
3965,75.9002032071442,17.642467935128412,463.6211587444782,junction,zone_5,75.9002,17.6425
3966,75.9002315214264,17.64256409884286,449.1929846811012,junction,zone_5,75.9002,17.6426
3967,75.90019492150513,17.643785826560745,441.20774009027696,junction,zone_5,75.9002,17.6438
3968,75.90016795117752,17.644186857357166,457.6505666294946,junction,zone_5,75.9002,17.6442
3969,75.90024931814956,17.644445542151832,451.9305324329917,junction,zone_6,75.9002,17.6444
3970,75.90018240594608,17.64761443467578,469.21401240071447,junction,zone_6,75.9002,17.6476
3971,75.90018917690975,17.648023475011446,456.32595987511104,junction,zone_6,75.9002,17.648
3972,75.90019472794417,17.65257920075611,448.2571754311102,junction,zone_6,75.9002,17.6526
3973,75.9002367222791,17.65291363158268,461.2831659390192,junction,zone_6,75.9002,17.6529
3974,75.90020540351256,17.653162235050242,448.1447600762813,junction,zone_6,75.9002,17.6532
3975,75.90023645690735,17.6612804933018,467.12729874222697,junction,zone_7,75.9002,17.6613
3976,75.90016182640694,17.66140917115814,451.2416591152213,junction,zone_7,75.9002,17.6614
3977,75.90018657312562,17.670173421670704,456.4960568832861,junction,zone_1,75.9002,17.6702
3978,75.90018957564311,17.670289745996733,441.51719311472687,junction,zone_1,75.9002,17.6703
3979,75.90016266386156,17.672446849644547,452.7836371385669,junction,zone_1,75.9002,17.6724
3980,75.9002047165234,17.67682379967637,464.97090618982986,junction,zone_1,75.9002,17.6768
3981,75.90015295847019,17.67733427523199,464.16946416090025,junction,zone_1,75.9002,17.6773
3982,75.90016876353579,17.677547353848198,446.72955676560576,junction,zone_1,75.9002,17.6775
3983,75.90018839037684,17.677910498955715,446.7823721303169,junction,zone_1,75.9002,17.6779
3984,75.9001872146594,17.678465156043075,464.5191593663971,junction,zone_1,75.9002,17.6785
3985,75.900169944298,17.678656791055893,467.91195260507976,junction,zone_1,75.9002,17.6787
3986,75.90019834608484,17.6794347196763,442.8608276381901,junction,zone_1,75.9002,17.6794
3987,75.9001889971458,17.67982135199058,453.5017591827868,junction,zone_1,75.9002,17.6798
3988,75.90017403755647,17.67990593527262,450.12362836892686,junction,zone_1,75.9002,17.6799
3989,75.90023763351401,17.68043924566959,466.1206536637232,junction,zone_1,75.9002,17.6804
3990,75.90024132599369,17.681688727200964,442.50574744040057,junction,zone_1,75.9002,17.6817
3991,75.9002423644882,17.6822855872696,446.3337782767411,junction,zone_1,75.9002,17.6823
3992,75.90027632846346,17.610664471694253,462.5740501275948,junction,zone_5,75.9003,17.6107
